Wave,SiteID,Date,Weather,Time,Count
2024 W1 spring,ML0164,22/05/2024,Wet,09:00:00,16
2024 W1 spring,ML0164,22/05/2024,Wet,10:00:00,8
2024 W1 spring,ML0164,22/05/2024,Wet,10:45:00,12
2024 W1 spring,ML0164,22/05/2024,Wet,11:00:00,3
2024 W1 spring,ML0164,22/05/2024,Wet,11:15:00,7
2024 W1 spring,ML0164,22/05/2024,Wet,11:30:00,7
2024 W1 spring,ML0164,22/05/2024,Wet,11:45:00,11
2024 W1 spring,ML0164,22/05/2024,Wet,12:00:00,19
2024 W1 spring,ML0164,22/05/2024,Wet,12:15:00,9
2024 W1 spring,ML0164,22/05/2024,Wet,12:30:00,14
2024 W1 spring,ML0164,22/05/2024,Wet,12:45:00,18
2024 W1 spring,ML0164,22/05/2024,Wet,13:15:00,21
2024 W1 spring,ML0164,22/05/2024,Wet,13:30:00,23
2024 W1 spring,ML0164,22/05/2024,Wet,13:45:00,8
2024 W1 spring,ML0164,22/05/2024,Wet,14:00:00,6
2024 W1 spring,ML0164,22/05/2024,Wet,14:30:00,10
2024 W1 spring,ML0164,22/05/2024,Wet,14:45:00,9
2024 W1 spring,ML0164,22/05/2024,Wet,15:00:00,16
2024 W1 spring,ML0164,22/05/2024,Wet,15:15:00,23
2024 W1 spring,ML0164,22/05/2024,Wet,15:30:00,12
2024 W1 spring,ML0164,22/05/2024,Wet,16:15:00,10
2024 W1 spring,ML0164,22/05/2024,Wet,16:30:00,14
2024 W1 spring,ML0164,22/05/2024,Wet,16:45:00,17
2024 W1 spring,ML0164,22/05/2024,Wet,17:00:00,11
2024 W1 spring,ML0164,22/05/2024,Wet,17:15:00,11
2024 W1 spring,ML0164,22/05/2024,Wet,17:30:00,9
2024 W1 spring,ML0164,22/05/2024,Wet,18:00:00,10
2024 W1 spring,ML0164,22/05/2024,Wet,18:15:00,9
2024 W1 spring,ML0164,22/05/2024,Wet,18:30:00,12
2024 W1 spring,ML0164,22/05/2024,Wet,18:45:00,9
2024 W1 spring,ML0164,22/05/2024,Wet,19:00:00,11
2024 W1 spring,ML0164,22/05/2024,Wet,19:15:00,8
2024 W1 spring,ML0164,22/05/2024,Wet,19:30:00,6
2024 W1 spring,ML0164,22/05/2024,Wet,19:45:00,7
2024 W1 spring,ML0164,22/05/2024,Wet,20:15:00,9
2024 W1 spring,ML0164,22/05/2024,Wet,20:30:00,22
2024 W1 spring,ML0164,22/05/2024,Wet,21:00:00,3
2024 W1 spring,ML0165,27/06/2024,Dry,06:00:00,0
2024 W1 spring,ML0165,27/06/2024,Dry,06:15:00,1
2024 W1 spring,ML0165,27/06/2024,Dry,06:30:00,0
2024 W1 spring,ML0165,27/06/2024,Dry,06:45:00,0
2024 W1 spring,ML0165,27/06/2024,Dry,07:00:00,0
2024 W1 spring,ML0165,27/06/2024,Dry,07:15:00,0
2024 W1 spring,ML0165,27/06/2024,Dry,07:30:00,0
2024 W1 spring,ML0165,27/06/2024,Dry,07:45:00,0
2024 W1 spring,ML0165,27/06/2024,Dry,08:00:00,0
2024 W1 spring,ML0165,27/06/2024,Dry,08:15:00,1
2024 W1 spring,ML0165,27/06/2024,Dry,08:30:00,0
2024 W1 spring,ML0165,27/06/2024,Dry,08:45:00,0
2024 W1 spring,ML0165,27/06/2024,Dry,09:00:00,1
2024 W1 spring,ML0165,27/06/2024,Dry,09:15:00,1
2024 W1 spring,ML0165,27/06/2024,Dry,09:30:00,0
2024 W1 spring,ML0165,27/06/2024,Dry,09:45:00,1
2024 W1 spring,ML0165,27/06/2024,Dry,10:00:00,1
2024 W1 spring,ML0165,27/06/2024,Dry,10:15:00,2
2024 W1 spring,ML0165,27/06/2024,Dry,10:30:00,1
2024 W1 spring,ML0165,27/06/2024,Dry,10:45:00,0
2024 W1 spring,ML0165,27/06/2024,Dry,11:00:00,1
2024 W1 spring,ML0165,27/06/2024,Dry,11:15:00,0
2024 W1 spring,ML0165,27/06/2024,Dry,11:30:00,0
2024 W1 spring,ML0165,27/06/2024,Dry,11:45:00,0
2024 W1 spring,ML0165,27/06/2024,Dry,12:00:00,0
2024 W1 spring,ML0165,27/06/2024,Dry,12:15:00,0
2024 W1 spring,ML0165,27/06/2024,Dry,12:30:00,2
2024 W1 spring,ML0165,27/06/2024,Dry,12:45:00,0
2024 W1 spring,ML0165,27/06/2024,Dry,13:00:00,2
2024 W1 spring,ML0165,27/06/2024,Dry,13:15:00,1
2024 W1 spring,ML0165,27/06/2024,Dry,13:30:00,1
2024 W1 spring,ML0165,27/06/2024,Dry,13:45:00,0
2024 W1 spring,ML0165,27/06/2024,Dry,14:00:00,1
2024 W1 spring,ML0165,27/06/2024,Dry,14:15:00,1
2024 W1 spring,ML0165,27/06/2024,Dry,14:30:00,0
2024 W1 spring,ML0165,27/06/2024,Dry,14:45:00,0
2024 W1 spring,ML0165,27/06/2024,Dry,15:00:00,1
2024 W1 spring,ML0165,27/06/2024,Dry,15:15:00,0
2024 W1 spring,ML0165,27/06/2024,Dry,15:30:00,2
2024 W1 spring,ML0165,27/06/2024,Dry,15:45:00,1
2024 W1 spring,ML0165,27/06/2024,Dry,16:00:00,0
2024 W1 spring,ML0165,27/06/2024,Dry,16:15:00,0
2024 W1 spring,ML0165,27/06/2024,Dry,16:30:00,2
2024 W1 spring,ML0165,27/06/2024,Dry,16:45:00,0
2024 W1 spring,ML0165,27/06/2024,Dry,17:00:00,0
2024 W1 spring,ML0165,27/06/2024,Dry,17:15:00,1
2024 W1 spring,ML0165,27/06/2024,Dry,17:30:00,0
2024 W1 spring,ML0165,27/06/2024,Dry,17:45:00,0
2024 W1 spring,ML0165,27/06/2024,Dry,18:00:00,0
2024 W1 spring,ML0165,27/06/2024,Dry,18:15:00,0
2024 W1 spring,ML0165,27/06/2024,Dry,18:30:00,0
2024 W1 spring,ML0165,27/06/2024,Dry,18:45:00,1
2024 W1 spring,ML0165,27/06/2024,Dry,19:00:00,1
2024 W1 spring,ML0165,27/06/2024,Dry,19:15:00,0
2024 W1 spring,ML0165,27/06/2024,Dry,19:30:00,0
2024 W1 spring,ML0165,27/06/2024,Dry,19:45:00,0
2024 W1 spring,ML0165,27/06/2024,Dry,20:00:00,0
2024 W1 spring,ML0165,27/06/2024,Dry,20:15:00,0
2024 W1 spring,ML0165,27/06/2024,Dry,20:30:00,0
2024 W1 spring,ML0165,27/06/2024,Dry,20:45:00,0
2024 W1 spring,ML0165,27/06/2024,Dry,21:00:00,0
2024 W1 spring,ML0165,27/06/2024,Dry,21:15:00,0
2024 W1 spring,ML0165,27/06/2024,Dry,21:30:00,0
2024 W1 spring,ML0165,27/06/2024,Dry,21:45:00,0
2024 W1 spring,ML0165,27/06/2024,Dry,06:00:00,3
2024 W1 spring,ML0165,27/06/2024,Dry,06:15:00,3
2024 W1 spring,ML0165,27/06/2024,Dry,06:30:00,6
2024 W1 spring,ML0165,27/06/2024,Dry,06:45:00,7
2024 W1 spring,ML0165,27/06/2024,Dry,07:00:00,5
2024 W1 spring,ML0165,27/06/2024,Dry,07:15:00,10
2024 W1 spring,ML0165,27/06/2024,Dry,07:30:00,18
2024 W1 spring,ML0165,27/06/2024,Dry,07:45:00,19
2024 W1 spring,ML0165,27/06/2024,Dry,08:00:00,19
2024 W1 spring,ML0165,27/06/2024,Dry,08:15:00,17
2024 W1 spring,ML0165,27/06/2024,Dry,08:30:00,24
2024 W1 spring,ML0165,27/06/2024,Dry,08:45:00,27
2024 W1 spring,ML0165,27/06/2024,Dry,09:00:00,39
2024 W1 spring,ML0165,27/06/2024,Dry,09:15:00,22
2024 W1 spring,ML0165,27/06/2024,Dry,09:30:00,23
2024 W1 spring,ML0165,27/06/2024,Dry,09:45:00,14
2024 W1 spring,ML0165,27/06/2024,Dry,10:00:00,11
2024 W1 spring,ML0165,27/06/2024,Dry,10:15:00,7
2024 W1 spring,ML0165,27/06/2024,Dry,10:30:00,13
2024 W1 spring,ML0165,27/06/2024,Dry,10:45:00,17
2024 W1 spring,ML0165,27/06/2024,Dry,11:00:00,10
2024 W1 spring,ML0165,27/06/2024,Dry,11:15:00,9
2024 W1 spring,ML0165,27/06/2024,Dry,11:30:00,14
2024 W1 spring,ML0165,27/06/2024,Dry,11:45:00,22
2024 W1 spring,ML0165,27/06/2024,Dry,12:00:00,24
2024 W1 spring,ML0165,27/06/2024,Dry,12:15:00,24
2024 W1 spring,ML0165,27/06/2024,Dry,12:30:00,14
2024 W1 spring,ML0165,27/06/2024,Dry,12:45:00,17
2024 W1 spring,ML0165,27/06/2024,Dry,13:00:00,29
2024 W1 spring,ML0165,27/06/2024,Dry,13:15:00,21
2024 W1 spring,ML0165,27/06/2024,Dry,13:30:00,23
2024 W1 spring,ML0165,27/06/2024,Dry,13:45:00,27
2024 W1 spring,ML0165,27/06/2024,Dry,14:00:00,23
2024 W1 spring,ML0165,27/06/2024,Dry,14:15:00,22
2024 W1 spring,ML0165,27/06/2024,Dry,14:30:00,17
2024 W1 spring,ML0165,27/06/2024,Dry,14:45:00,20
2024 W1 spring,ML0165,27/06/2024,Dry,15:00:00,23
2024 W1 spring,ML0165,27/06/2024,Dry,15:15:00,21
2024 W1 spring,ML0165,27/06/2024,Dry,15:30:00,11
2024 W1 spring,ML0165,27/06/2024,Dry,15:45:00,15
2024 W1 spring,ML0165,27/06/2024,Dry,16:00:00,11
2024 W1 spring,ML0165,27/06/2024,Dry,16:15:00,15
2024 W1 spring,ML0165,27/06/2024,Dry,16:30:00,17
2024 W1 spring,ML0165,27/06/2024,Dry,16:45:00,26
2024 W1 spring,ML0165,27/06/2024,Dry,17:00:00,33
2024 W1 spring,ML0165,27/06/2024,Dry,17:15:00,49
2024 W1 spring,ML0165,27/06/2024,Dry,17:30:00,47
2024 W1 spring,ML0165,27/06/2024,Dry,17:45:00,54
2024 W1 spring,ML0165,27/06/2024,Dry,18:00:00,57
2024 W1 spring,ML0165,27/06/2024,Dry,18:15:00,60
2024 W1 spring,ML0165,27/06/2024,Dry,18:30:00,54
2024 W1 spring,ML0165,27/06/2024,Dry,18:45:00,35
2024 W1 spring,ML0165,27/06/2024,Dry,19:00:00,28
2024 W1 spring,ML0165,27/06/2024,Dry,19:15:00,47
2024 W1 spring,ML0165,27/06/2024,Dry,19:30:00,50
2024 W1 spring,ML0165,27/06/2024,Dry,19:45:00,46
2024 W1 spring,ML0165,27/06/2024,Dry,20:00:00,48
2024 W1 spring,ML0165,27/06/2024,Dry,20:15:00,36
2024 W1 spring,ML0165,27/06/2024,Dry,20:30:00,27
2024 W1 spring,ML0165,27/06/2024,Dry,20:45:00,51
2024 W1 spring,ML0165,27/06/2024,Dry,21:00:00,23
2024 W1 spring,ML0165,27/06/2024,Dry,21:15:00,24
2024 W1 spring,ML0165,27/06/2024,Dry,21:30:00,26
2024 W1 spring,ML0165,27/06/2024,Dry,21:45:00,17
2024 W1 spring,ML0165,27/06/2024,Dry,06:15:00,0
2024 W1 spring,ML0165,27/06/2024,Dry,08:15:00,0
2024 W1 spring,ML0165,27/06/2024,Dry,09:00:00,0
2024 W1 spring,ML0165,27/06/2024,Dry,09:15:00,0
2024 W1 spring,ML0165,27/06/2024,Dry,09:45:00,0
2024 W1 spring,ML0165,27/06/2024,Dry,10:00:00,0
2024 W1 spring,ML0165,27/06/2024,Dry,10:15:00,0
2024 W1 spring,ML0165,27/06/2024,Dry,10:30:00,0
2024 W1 spring,ML0165,27/06/2024,Dry,11:00:00,0
2024 W1 spring,ML0165,27/06/2024,Dry,12:15:00,1
2024 W1 spring,ML0165,27/06/2024,Dry,12:30:00,0
2024 W1 spring,ML0165,27/06/2024,Dry,12:45:00,1
2024 W1 spring,ML0165,27/06/2024,Dry,13:00:00,0
2024 W1 spring,ML0165,27/06/2024,Dry,13:15:00,0
2024 W1 spring,ML0165,27/06/2024,Dry,13:30:00,0
2024 W1 spring,ML0165,27/06/2024,Dry,14:15:00,0
2024 W1 spring,ML0165,27/06/2024,Dry,15:00:00,0
2024 W1 spring,ML0165,27/06/2024,Dry,15:30:00,0
2024 W1 spring,ML0165,27/06/2024,Dry,16:30:00,0
2024 W1 spring,ML0165,27/06/2024,Dry,16:45:00,1
2024 W1 spring,ML0165,27/06/2024,Dry,17:30:00,1
2024 W1 spring,ML0165,27/06/2024,Dry,18:45:00,0
2024 W1 spring,ML0165,27/06/2024,Dry,19:00:00,0
2024 W1 spring,ML0165,27/06/2024,Dry,10:15:00,1
2024 W1 spring,ML0165,27/06/2024,Dry,14:00:00,0
2024 W1 spring,ML0165,27/06/2024,Dry,15:45:00,0
2024 W1 spring,ML0165,27/06/2024,Dry,17:15:00,0
2024 W1 spring,ML0165,27/06/2024,Dry,08:30:00,1
2024 W1 spring,ML0165,27/06/2024,Dry,11:15:00,1
2024 W1 spring,ML0165,27/06/2024,Dry,15:00:00,2
2024 W1 spring,ML0165,27/06/2024,Dry,19:15:00,1
2024 W1 spring,ML0165,27/06/2024,Dry,19:45:00,2
2024 W1 spring,ML0165,27/06/2024,Dry,20:15:00,1
2024 W1 spring,ML0165,27/06/2024,Dry,06:00:00,1
2024 W1 spring,ML0165,27/06/2024,Dry,06:15:00,2
2024 W1 spring,ML0165,27/06/2024,Dry,06:30:00,12
2024 W1 spring,ML0165,27/06/2024,Dry,06:45:00,23
2024 W1 spring,ML0165,27/06/2024,Dry,07:00:00,24
2024 W1 spring,ML0165,27/06/2024,Dry,07:15:00,32
2024 W1 spring,ML0165,27/06/2024,Dry,07:30:00,26
2024 W1 spring,ML0165,27/06/2024,Dry,07:45:00,50
2024 W1 spring,ML0165,27/06/2024,Dry,08:00:00,75
2024 W1 spring,ML0165,27/06/2024,Dry,08:15:00,97
2024 W1 spring,ML0165,27/06/2024,Dry,08:30:00,114
2024 W1 spring,ML0165,27/06/2024,Dry,08:45:00,163
2024 W1 spring,ML0165,27/06/2024,Dry,09:00:00,126
2024 W1 spring,ML0165,27/06/2024,Dry,09:15:00,118
2024 W1 spring,ML0165,27/06/2024,Dry,09:30:00,86
2024 W1 spring,ML0165,27/06/2024,Dry,09:45:00,50
2024 W1 spring,ML0165,27/06/2024,Dry,10:00:00,42
2024 W1 spring,ML0165,27/06/2024,Dry,10:15:00,55
2024 W1 spring,ML0165,27/06/2024,Dry,10:30:00,31
2024 W1 spring,ML0165,27/06/2024,Dry,10:45:00,42
2024 W1 spring,ML0165,27/06/2024,Dry,11:00:00,42
2024 W1 spring,ML0165,27/06/2024,Dry,11:15:00,50
2024 W1 spring,ML0165,27/06/2024,Dry,11:30:00,75
2024 W1 spring,ML0165,27/06/2024,Dry,11:45:00,75
2024 W1 spring,ML0165,27/06/2024,Dry,12:00:00,73
2024 W1 spring,ML0165,27/06/2024,Dry,12:15:00,82
2024 W1 spring,ML0165,27/06/2024,Dry,12:30:00,108
2024 W1 spring,ML0165,27/06/2024,Dry,12:45:00,76
2024 W1 spring,ML0165,27/06/2024,Dry,13:00:00,76
2024 W1 spring,ML0165,27/06/2024,Dry,13:15:00,78
2024 W1 spring,ML0165,27/06/2024,Dry,13:30:00,79
2024 W1 spring,ML0165,27/06/2024,Dry,13:45:00,76
2024 W1 spring,ML0165,27/06/2024,Dry,14:00:00,51
2024 W1 spring,ML0165,27/06/2024,Dry,14:15:00,47
2024 W1 spring,ML0165,27/06/2024,Dry,14:30:00,48
2024 W1 spring,ML0165,27/06/2024,Dry,14:45:00,54
2024 W1 spring,ML0165,27/06/2024,Dry,15:00:00,41
2024 W1 spring,ML0165,27/06/2024,Dry,15:15:00,45
2024 W1 spring,ML0165,27/06/2024,Dry,15:30:00,34
2024 W1 spring,ML0165,27/06/2024,Dry,15:45:00,38
2024 W1 spring,ML0165,27/06/2024,Dry,16:00:00,29
2024 W1 spring,ML0165,27/06/2024,Dry,16:15:00,39
2024 W1 spring,ML0165,27/06/2024,Dry,16:30:00,21
2024 W1 spring,ML0165,27/06/2024,Dry,16:45:00,35
2024 W1 spring,ML0165,27/06/2024,Dry,17:00:00,79
2024 W1 spring,ML0165,27/06/2024,Dry,17:15:00,41
2024 W1 spring,ML0165,27/06/2024,Dry,17:30:00,46
2024 W1 spring,ML0165,27/06/2024,Dry,17:45:00,72
2024 W1 spring,ML0165,27/06/2024,Dry,18:00:00,68
2024 W1 spring,ML0165,27/06/2024,Dry,18:15:00,96
2024 W1 spring,ML0165,27/06/2024,Dry,18:30:00,67
2024 W1 spring,ML0165,27/06/2024,Dry,18:45:00,44
2024 W1 spring,ML0165,27/06/2024,Dry,19:00:00,46
2024 W1 spring,ML0165,27/06/2024,Dry,19:15:00,33
2024 W1 spring,ML0165,27/06/2024,Dry,19:30:00,31
2024 W1 spring,ML0165,27/06/2024,Dry,19:45:00,38
2024 W1 spring,ML0165,27/06/2024,Dry,20:00:00,16
2024 W1 spring,ML0165,27/06/2024,Dry,20:15:00,22
2024 W1 spring,ML0165,27/06/2024,Dry,20:30:00,12
2024 W1 spring,ML0165,27/06/2024,Dry,20:45:00,22
2024 W1 spring,ML0165,27/06/2024,Dry,21:00:00,24
2024 W1 spring,ML0165,27/06/2024,Dry,21:15:00,15
2024 W1 spring,ML0165,27/06/2024,Dry,21:30:00,15
2024 W1 spring,ML0165,27/06/2024,Dry,21:45:00,18
2024 W1 spring,ML0165,27/06/2024,Dry,08:45:00,1
2024 W1 spring,ML0165,27/06/2024,Dry,10:45:00,1
2024 W1 spring,ML0165,27/06/2024,Dry,14:00:00,2
2024 W1 spring,ML0165,27/06/2024,Dry,15:30:00,1
2024 W1 spring,ML0165,27/06/2024,Dry,20:00:00,2
2024 W1 spring,ML0165,27/06/2024,Dry,20:45:00,1
2024 W1 spring,ML0165,27/06/2024,Dry,06:30:00,3
2024 W1 spring,ML0165,27/06/2024,Dry,06:45:00,8
2024 W1 spring,ML0165,27/06/2024,Dry,07:00:00,22
2024 W1 spring,ML0165,27/06/2024,Dry,07:15:00,15
2024 W1 spring,ML0165,27/06/2024,Dry,07:30:00,16
2024 W1 spring,ML0165,27/06/2024,Dry,07:45:00,28
2024 W1 spring,ML0165,27/06/2024,Dry,08:00:00,34
2024 W1 spring,ML0165,27/06/2024,Dry,08:15:00,54
2024 W1 spring,ML0165,27/06/2024,Dry,08:30:00,61
2024 W1 spring,ML0165,27/06/2024,Dry,08:45:00,60
2024 W1 spring,ML0165,27/06/2024,Dry,09:00:00,47
2024 W1 spring,ML0165,27/06/2024,Dry,09:15:00,66
2024 W1 spring,ML0165,27/06/2024,Dry,09:30:00,42
2024 W1 spring,ML0165,27/06/2024,Dry,09:45:00,30
2024 W1 spring,ML0165,27/06/2024,Dry,10:00:00,32
2024 W1 spring,ML0165,27/06/2024,Dry,10:15:00,20
2024 W1 spring,ML0165,27/06/2024,Dry,10:30:00,23
2024 W1 spring,ML0165,27/06/2024,Dry,10:45:00,12
2024 W1 spring,ML0165,27/06/2024,Dry,11:00:00,20
2024 W1 spring,ML0165,27/06/2024,Dry,11:15:00,15
2024 W1 spring,ML0165,27/06/2024,Dry,11:45:00,39
2024 W1 spring,ML0165,27/06/2024,Dry,12:00:00,45
2024 W1 spring,ML0165,27/06/2024,Dry,12:15:00,69
2024 W1 spring,ML0165,27/06/2024,Dry,12:30:00,124
2024 W1 spring,ML0165,27/06/2024,Dry,12:45:00,59
2024 W1 spring,ML0165,27/06/2024,Dry,13:00:00,59
2024 W1 spring,ML0165,27/06/2024,Dry,13:15:00,68
2024 W1 spring,ML0165,27/06/2024,Dry,13:30:00,55
2024 W1 spring,ML0165,27/06/2024,Dry,13:45:00,40
2024 W1 spring,ML0165,27/06/2024,Dry,14:00:00,35
2024 W1 spring,ML0165,27/06/2024,Dry,14:30:00,23
2024 W1 spring,ML0165,27/06/2024,Dry,14:45:00,14
2024 W1 spring,ML0165,27/06/2024,Dry,15:00:00,22
2024 W1 spring,ML0165,27/06/2024,Dry,15:15:00,30
2024 W1 spring,ML0165,27/06/2024,Dry,15:30:00,20
2024 W1 spring,ML0165,27/06/2024,Dry,15:45:00,34
2024 W1 spring,ML0165,27/06/2024,Dry,16:00:00,37
2024 W1 spring,ML0165,27/06/2024,Dry,16:15:00,32
2024 W1 spring,ML0165,27/06/2024,Dry,16:30:00,13
2024 W1 spring,ML0165,27/06/2024,Dry,16:45:00,21
2024 W1 spring,ML0165,27/06/2024,Dry,17:00:00,45
2024 W1 spring,ML0165,27/06/2024,Dry,17:15:00,60
2024 W1 spring,ML0165,27/06/2024,Dry,17:30:00,56
2024 W1 spring,ML0165,27/06/2024,Dry,17:45:00,36
2024 W1 spring,ML0165,27/06/2024,Dry,18:00:00,54
2024 W1 spring,ML0165,27/06/2024,Dry,18:15:00,53
2024 W1 spring,ML0165,27/06/2024,Dry,18:30:00,43
2024 W1 spring,ML0165,27/06/2024,Dry,18:45:00,26
2024 W1 spring,ML0165,27/06/2024,Dry,19:00:00,26
2024 W1 spring,ML0165,27/06/2024,Dry,19:15:00,22
2024 W1 spring,ML0165,27/06/2024,Dry,19:30:00,17
2024 W1 spring,ML0165,27/06/2024,Dry,19:45:00,18
2024 W1 spring,ML0165,27/06/2024,Dry,20:00:00,23
2024 W1 spring,ML0165,27/06/2024,Dry,20:15:00,24
2024 W1 spring,ML0165,27/06/2024,Dry,20:30:00,15
2024 W1 spring,ML0165,27/06/2024,Dry,20:45:00,10
2024 W1 spring,ML0165,27/06/2024,Dry,21:00:00,14
2024 W1 spring,ML0165,27/06/2024,Dry,21:15:00,5
2024 W1 spring,ML0165,27/06/2024,Dry,21:30:00,17
2024 W1 spring,ML0165,27/06/2024,Dry,21:45:00,10
2024 W1 spring,ML0165,27/06/2024,Dry,06:45:00,1
2024 W1 spring,ML0165,27/06/2024,Dry,08:15:00,2
2024 W1 spring,ML0165,27/06/2024,Dry,09:30:00,1
2024 W1 spring,ML0165,27/06/2024,Dry,10:00:00,2
2024 W1 spring,ML0165,27/06/2024,Dry,11:00:00,2
2024 W1 spring,ML0165,27/06/2024,Dry,11:45:00,2
2024 W1 spring,ML0165,27/06/2024,Dry,12:00:00,1
2024 W1 spring,ML0165,27/06/2024,Dry,12:30:00,1
2024 W1 spring,ML0165,27/06/2024,Dry,14:30:00,2
2024 W1 spring,ML0165,27/06/2024,Dry,14:45:00,1
2024 W1 spring,ML0165,27/06/2024,Dry,15:00:00,3
2024 W1 spring,ML0165,27/06/2024,Dry,17:45:00,1
2024 W1 spring,ML0165,27/06/2024,Dry,19:30:00,1
2024 W1 spring,ML0165,27/06/2024,Dry,06:15:00,5
2024 W1 spring,ML0165,27/06/2024,Dry,06:30:00,16
2024 W1 spring,ML0165,27/06/2024,Dry,06:45:00,15
2024 W1 spring,ML0165,27/06/2024,Dry,07:00:00,15
2024 W1 spring,ML0165,27/06/2024,Dry,07:15:00,14
2024 W1 spring,ML0165,27/06/2024,Dry,07:30:00,12
2024 W1 spring,ML0165,27/06/2024,Dry,07:45:00,31
2024 W1 spring,ML0165,27/06/2024,Dry,08:00:00,40
2024 W1 spring,ML0165,27/06/2024,Dry,08:15:00,36
2024 W1 spring,ML0165,27/06/2024,Dry,08:30:00,38
2024 W1 spring,ML0165,27/06/2024,Dry,08:45:00,44
2024 W1 spring,ML0165,27/06/2024,Dry,09:00:00,42
2024 W1 spring,ML0165,27/06/2024,Dry,09:15:00,26
2024 W1 spring,ML0165,27/06/2024,Dry,09:30:00,8
2024 W1 spring,ML0165,27/06/2024,Dry,09:45:00,15
2024 W1 spring,ML0165,27/06/2024,Dry,10:00:00,9
2024 W1 spring,ML0165,27/06/2024,Dry,10:15:00,22
2024 W1 spring,ML0165,27/06/2024,Dry,10:30:00,14
2024 W1 spring,ML0165,27/06/2024,Dry,10:45:00,13
2024 W1 spring,ML0165,27/06/2024,Dry,11:00:00,14
2024 W1 spring,ML0165,27/06/2024,Dry,11:15:00,16
2024 W1 spring,ML0165,27/06/2024,Dry,11:30:00,7
2024 W1 spring,ML0165,27/06/2024,Dry,11:45:00,25
2024 W1 spring,ML0165,27/06/2024,Dry,12:00:00,13
2024 W1 spring,ML0165,27/06/2024,Dry,12:15:00,18
2024 W1 spring,ML0165,27/06/2024,Dry,12:30:00,12
2024 W1 spring,ML0165,27/06/2024,Dry,12:45:00,30
2024 W1 spring,ML0165,27/06/2024,Dry,13:00:00,12
2024 W1 spring,ML0165,27/06/2024,Dry,13:15:00,19
2024 W1 spring,ML0165,27/06/2024,Dry,13:30:00,15
2024 W1 spring,ML0165,27/06/2024,Dry,13:45:00,14
2024 W1 spring,ML0165,27/06/2024,Dry,14:00:00,12
2024 W1 spring,ML0165,27/06/2024,Dry,14:15:00,7
2024 W1 spring,ML0165,27/06/2024,Dry,14:30:00,12
2024 W1 spring,ML0165,27/06/2024,Dry,14:45:00,9
2024 W1 spring,ML0165,27/06/2024,Dry,15:00:00,11
2024 W1 spring,ML0165,27/06/2024,Dry,15:15:00,7
2024 W1 spring,ML0165,27/06/2024,Dry,15:30:00,4
2024 W1 spring,ML0165,27/06/2024,Dry,16:00:00,15
2024 W1 spring,ML0165,27/06/2024,Dry,16:15:00,11
2024 W1 spring,ML0165,27/06/2024,Dry,16:45:00,17
2024 W1 spring,ML0165,27/06/2024,Dry,17:00:00,23
2024 W1 spring,ML0165,27/06/2024,Dry,17:15:00,29
2024 W1 spring,ML0165,27/06/2024,Dry,17:30:00,30
2024 W1 spring,ML0165,27/06/2024,Dry,17:45:00,32
2024 W1 spring,ML0165,27/06/2024,Dry,18:00:00,34
2024 W1 spring,ML0165,27/06/2024,Dry,18:15:00,35
2024 W1 spring,ML0165,27/06/2024,Dry,18:30:00,26
2024 W1 spring,ML0165,27/06/2024,Dry,18:45:00,28
2024 W1 spring,ML0165,27/06/2024,Dry,19:00:00,30
2024 W1 spring,ML0165,27/06/2024,Dry,19:15:00,35
2024 W1 spring,ML0165,27/06/2024,Dry,19:30:00,37
2024 W1 spring,ML0165,27/06/2024,Dry,19:45:00,30
2024 W1 spring,ML0165,27/06/2024,Dry,20:00:00,26
2024 W1 spring,ML0165,27/06/2024,Dry,20:15:00,29
2024 W1 spring,ML0165,27/06/2024,Dry,20:30:00,25
2024 W1 spring,ML0165,27/06/2024,Dry,20:45:00,24
2024 W1 spring,ML0165,27/06/2024,Dry,21:00:00,17
2024 W1 spring,ML0165,27/06/2024,Dry,21:15:00,8
2024 W1 spring,ML0165,27/06/2024,Dry,21:45:00,7
2024 W1 spring,ML0165,27/06/2024,Dry,07:15:00,1
2024 W1 spring,ML0165,27/06/2024,Dry,07:30:00,1
2024 W1 spring,ML0165,27/06/2024,Dry,07:45:00,1
2024 W1 spring,ML0165,27/06/2024,Dry,16:00:00,1
2024 W1 spring,ML0165,27/06/2024,Dry,08:00:00,1
2024 W1 spring,ML0165,27/06/2024,Dry,20:30:00,1
2024 W1 spring,ML0165,27/06/2024,Dry,21:00:00,1
2024 W1 spring,ML0165,27/06/2024,Dry,06:45:00,6
2024 W1 spring,ML0165,27/06/2024,Dry,07:00:00,10
2024 W1 spring,ML0165,27/06/2024,Dry,07:15:00,9
2024 W1 spring,ML0165,27/06/2024,Dry,07:30:00,17
2024 W1 spring,ML0165,27/06/2024,Dry,08:00:00,21
2024 W1 spring,ML0165,27/06/2024,Dry,08:15:00,27
2024 W1 spring,ML0165,27/06/2024,Dry,08:30:00,36
2024 W1 spring,ML0165,27/06/2024,Dry,08:45:00,42
2024 W1 spring,ML0165,27/06/2024,Dry,09:00:00,33
2024 W1 spring,ML0165,27/06/2024,Dry,09:15:00,32
2024 W1 spring,ML0165,27/06/2024,Dry,09:30:00,22
2024 W1 spring,ML0165,27/06/2024,Dry,09:45:00,16
2024 W1 spring,ML0165,27/06/2024,Dry,10:15:00,18
2024 W1 spring,ML0165,27/06/2024,Dry,10:30:00,30
2024 W1 spring,ML0165,27/06/2024,Dry,10:45:00,15
